monstats_id,display_name,name_str,base_id,ai,enabled,threat,superunique_refs,raw_family,family_group,broad_archetype,family_source,classification_confidence,combat_relevant,danger_priority,danger_label,combat_tags,threat_vector_primary,threat_vector_secondary,engagement_profile,mobility_class,burst_pressure_rating,control_pressure_rating,attrition_pressure_rating,spawn_pressure_rating,threat_rollup_rating,threat_intensity_rating,human_consensus_score,human_consensus_band,consensus_source_bucket,target_priority_score,avoidance_priority,needs_line_of_sight_break,needs_corpse_control,needs_debuff_response,is_light_mover,is_exploder,is_archer,is_ranged_attacker,is_life_drain,is_mana_drain,is_viper_cloud,is_frenzy_melee,is_projectile_burst,is_debuff_source,is_critical_threat,is_super_critical_threat
malachai,Hadriel,Malachai,malachai,Buffy,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
greiz,Greiz,Greiz,greiz,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gheed,Gheed,Gheed,gheed,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
geglash,Geglash,Geglash,geglash,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
navi,Flavie,navi,navi,Navi,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fara,Fara,Fara,fara,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
elzix,Elzix,Elzix,elzix,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
drognan,Drognan,Drognan,drognan,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cain6,Deckard Cain,DeckardCain,cain6,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cain5,Deckard Cain,DeckardCain,cain5,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cain4,Deckard Cain,DeckardCain,cain4,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cain3,Deckard Cain,DeckardCain,cain3,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cain2,Deckard Cain,DeckardCain,cain2,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cain1,Deckard Cain,DeckardCain,cain1,NpcOutOfTown,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
charsi,Charsi,Charsi,charsi,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
act5pow,Barbarian Captive,POW,act5pow,Wussie,1,1,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
atma,Atma,Atma,atma,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
asheara,Asheara,asheara,asheara,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
drehyaiced,Anya,Drehya,drehyaiced,NpcOutOfTown,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|elemental_cold|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
drehya,Anya,Drehya,drehya,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
alkor,Alkor,alkor,alkor,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
akara,Akara,Akara,akara,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wolfrider1,Fallen Wolfrider,WolfRider1,wolfrider1,Idle,,,,,fallen_clan,demon,heuristic_wolfrider,high,False,0,non_combat,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
wolfrider3,Devilkin Wolfrider,WolfRider3,wolfrider1,Idle,,,,,fallen_clan,demon,heuristic_wolfrider,high,False,0,non_combat,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
wolfrider2,Carver Wolfrider,WolfRider2,wolfrider1,Idle,,,,,fallen_clan,demon,heuristic_wolfrider,high,False,0,non_combat,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
seventombs,an evil force,Dummy,seventombs,7TIllusion,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
invisospawner,an evil force,Dummy,invisospawner,InvisoSpawner,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object|corpse_or_spawn_pressure|summoner,spawn_pressure,none,support_spawner,standard,0,0,0,3,2,0,0,routine,mechanics_inferred,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
hellmeteor,an evil force,Dummy,hellmeteor,HellMeteor,1,,,,environment_object,object,heuristic_object,medium,False,0,non_combat,archetype_object|elemental_fire,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
evilhole5,an evil force,Dummy,evilhole1,EvilHole,,9,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
evilhole4,an evil force,Dummy,evilhole1,EvilHole,,9,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
evilhole3,an evil force,Dummy,evilhole1,EvilHole,,9,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
evilhole2,an evil force,Dummy,evilhole1,EvilHole,,9,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
evilhole1,an evil force,Dummy,evilhole1,EvilHole,1,9,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
demonhole,an evil force,Dummy,evilhole1,EvilHole,1,9,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
trap-vertmissile,a Trap,a trap,trap-vertmissile,Trap-LeftArrow,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archer|archetype_object|aura_scaling|crowd_control|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,0,7,routine,mechanics_inferred,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
trap-poisoncloud,a Trap,a trap,trap-poisoncloud,Trap-Poison,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archer|archetype_object|aura_scaling|crowd_control|elemental_poison|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,2,0,2,0,7,routine,mechanics_inferred,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
trap-nova,a Trap,a trap,trap-nova,Trap-Nova,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archer|archetype_object|aura_scaling|crowd_control|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,0,7,routine,mechanics_inferred,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
trap-lightning,a Trap,a trap,trap-lightning,Trap-Missile,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archer|archetype_object|aura_scaling|crowd_control|elemental_lightning|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,0,7,routine,mechanics_inferred,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
trap-horzmissile,a Trap,a trap,trap-horzmissile,Trap-RightArrow,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archer|archetype_object|aura_scaling|crowd_control|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,0,7,routine,mechanics_inferred,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
trap-firebolt,a Trap,a trap,trap-firebolt,Trap-Missile,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archer|archetype_object|aura_scaling|crowd_control|elemental_fire|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,0,7,routine,mechanics_inferred,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
worldstoneeffect,Worldstone Effect,Worldstone Effect,worldstoneeffect,Idle,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
trappedsoul2,Trapped Soul,TrappedSoul,trappedsoul2,TrappedSoul,1,4,,,environment_object,object,heuristic_object,high,False,0,non_combat,archer|archetype_object|aura_scaling|crowd_control|elemental_lightning|life_drain|ranged_attacker|ranged_magic|turret,debuff_control,attrition_drain,turret_zone,stationary,0,3,3,0,3,1,7,routine,mechanics_inferred,0,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
trappedsoul1,Trapped Soul,TrappedSoul,trappedsoul1,TrappedSoul,1,4,,,environment_object,object,heuristic_object,high,False,0,non_combat,archer|archetype_object|aura_scaling|crowd_control|elemental_lightning|life_drain|ranged_attacker|ranged_magic|turret,debuff_control,attrition_drain,turret_zone,stationary,0,3,3,0,3,1,7,routine,mechanics_inferred,0,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
ancientstatue1,Talic the Defender,Ancient Statue 1,ancientstatue1,AncientStatue,1,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
suckernest1,Sucker Nest,SuckerNest,suckernest1,MosquitoNest,,,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object|corpse_or_spawn_pressure|summoner,spawn_pressure,none,support_spawner,standard,0,0,0,3,2,0,0,routine,mechanics_inferred,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
window2,Stained Glass Window,StrMonsterWindow,window2,Idle,1,1,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
window1,Stained Glass Window,StrMonsterWindow,window1,Idle,1,1,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotegg1,Sand Maggot Egg,SandMaggotEgg,maggotegg1,MaggotEgg,1,8,,,environment_object,object,heuristic_object,high,False,0,non_combat,archetype_object|corpse_or_spawn_pressure|elemental_poison|summoner,spawn_pressure,none,support_spawner,standard,0,0,1,3,2,2,0,routine,mechanics_inferred,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
